,Season,Venue,City,innings,batter,Match_Played,Balls_Faced,Runs,4s,6s,Out,Not_Out,Strike_Rate,Avg,Explosivity_Rating,Running_Rating,Finisher_Rating
5488,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,V Sehwag,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
4156,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,MK Tiwary,1,8,1,0,0,1.0,0.0,2.0,9.0,1.0,2.0,1.0
8654,2021,Dubai International Cricket Stadium,Dubai,1,DT Christian,1,3,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
4160,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,P Kumar,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
4166,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,SMSM Senanayake,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
5510,2015,Maharashtra Cricket Association Stadium,Pune,1,SN Khan,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
4167,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,SP Narine,1,3,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
5507,2015,Maharashtra Cricket Association Stadium,Pune,1,MG Johnson,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
4180,2013,Rajiv Gandhi International Stadium,Hyderabad,1,CH Gayle,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
1986,2010,"Sardar Patel Stadium, Motera",Ahmedabad,2,WP Saha,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
1604,2010,"Eden Gardens, Kolkata",Kolkata,2,SE Bond,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
5485,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,Sandeep Sharma,1,4,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
5470,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,PV Tambe,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
4195,2013,Rajiv Gandhi International Stadium,Hyderabad,1,J Botha,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
4196,2013,Rajiv Gandhi International Stadium,Hyderabad,1,JD Unadkat,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
5462,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,MG Johnson,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
5461,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,MA Starc,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
5450,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,KA Pollard,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
5442,2015,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,GJ Bailey,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
7089,2017,"Wankhede Stadium, Mumbai",Mumbai,1,SP Narine,2,2,1,0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
4722,2014,JSCA International Stadium Complex,Ranchi,2,PP Chawla,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
1060,2009,Newlands,Cape Town,1,WA Mota,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7719,2018,"Wankhede Stadium, Mumbai",Mumbai,2,AB de Villiers,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
654,2008,"Wankhede Stadium, Mumbai",Mumbai,2,DJ Thornely,1,6,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2676,2011,Rajiv Gandhi International Stadium,Hyderabad,2,I Sharma,2,2,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
2352,2011,Holkar Cricket Stadium,Indore,1,R Dravid,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
2972,2012,"Eden Gardens, Kolkata",Kolkata,2,MJ Clarke,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
646,2008,"Wankhede Stadium, Mumbai",Mumbai,1,WP Saha,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
8317,2019,Sawai Mansingh Stadium,Jaipur,1,SO Hetmyer,1,9,1,0,0,1.0,0.0,2.0,10.0,1.0,2.0,1.0
8335,2019,Sawai Mansingh Stadium,Jaipur,2,JD Unadkat,2,2,1,0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
3124,2012,M Chinnaswamy Stadium,Bangalore,1,M Vijay,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
8337,2019,Sawai Mansingh Stadium,Jaipur,2,KM Jadhav,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
833,2009,Kingsmead,Durban,1,SC Ganguly,1,8,1,0,0,1.0,0.0,2.0,9.0,1.0,2.0,1.0
2987,2012,"Eden Gardens, Kolkata",Kolkata,2,TM Dilshan,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
2990,2012,"Eden Gardens, Kolkata",Kolkata,2,WD Parnell,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2995,2012,Feroz Shah Kotla,Delhi,1,Ankit Sharma,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
839,2009,Kingsmead,Durban,1,T Kohli,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
8289,2019,Sawai Mansingh Stadium,Jaipur,1,B Kumar,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
821,2009,Kingsmead,Durban,1,R Vinay Kumar,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7748,2018,"Wankhede Stadium, Mumbai",Mumbai,2,M Markande,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7749,2018,"Wankhede Stadium, Mumbai",Mumbai,2,MA Wood,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
2968,2012,"Eden Gardens, Kolkata",Kolkata,2,M Manhas,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
7752,2018,"Wankhede Stadium, Mumbai",Mumbai,2,MP Stoinis,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7756,2018,"Wankhede Stadium, Mumbai",Mumbai,2,Mustafizur Rahman,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
2353,2011,Holkar Cricket Stadium,Indore,1,R Vinay Kumar,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8285,2019,Rajiv Gandhi International Stadium,Hyderabad,2,YS Chahal,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
7772,2018,"Wankhede Stadium, Mumbai",Mumbai,2,UT Yadav,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2951,2012,"Eden Gardens, Kolkata",Kolkata,1,SE Marsh,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
7775,2018,"Wankhede Stadium, Mumbai",Mumbai,2,Yuvraj Singh,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
2691,2011,Rajiv Gandhi International Stadium,Hyderabad,2,RV Uthappa,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
2436,2011,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,DH Yagnik,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2938,2012,"Eden Gardens, Kolkata",Kolkata,1,Iqbal Abdulla,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7800,2019,"Arun Jaitley Stadium, Delhi",Delhi,1,N Rana,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2926,2012,"Eden Gardens, Kolkata",Kolkata,1,AL Menaria,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
840,2009,Kingsmead,Durban,1,T Thushara,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
636,2008,"Wankhede Stadium, Mumbai",Mumbai,1,SK Trivedi,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
3012,2012,Feroz Shah Kotla,Delhi,1,KC Sangakkara,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
869,2009,Kingsmead,Durban,2,DS Kulkarni,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
7547,2018,Rajiv Gandhi International Stadium,Hyderabad,1,JD Unadkat,2,2,1,0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
8411,2019,"Wankhede Stadium, Mumbai",Mumbai,2,LS Livingstone,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7557,2018,Rajiv Gandhi International Stadium,Hyderabad,1,NV Ojha,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
2583,2011,Nehru Stadium,Kochi,2,TM Dilshan,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
7563,2018,Rajiv Gandhi International Stadium,Hyderabad,1,Rashid Khan,2,4,1,0,0,2.0,0.0,2.0,3.0,1.0,2.0,1.0
2587,2011,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,AM Nayar,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
3110,2012,M Chinnaswamy Stadium,Bangalore,1,BJ Hodge,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
894,2009,Kingsmead,Durban,2,PR Shah,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7566,2018,Rajiv Gandhi International Stadium,Hyderabad,1,S Kaul,2,1,1,0,0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
7597,2018,Rajiv Gandhi International Stadium,Hyderabad,2,MK Tiwary,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
3099,2012,Himachal Pradesh Cricket Association Stadium,Dharamsala,2,N Saini,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
3089,2012,Himachal Pradesh Cricket Association Stadium,Dharamsala,1,S Anirudha,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
3085,2012,Himachal Pradesh Cricket Association Stadium,Dharamsala,1,PP Chawla,2,2,1,0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
7619,2018,Sawai Mansingh Stadium,Jaipur,1,DJ Bravo,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8366,2019,"Wankhede Stadium, Mumbai",Mumbai,1,E Lewis,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
2340,2011,Holkar Cricket Stadium,Indore,1,AA Chavan,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
3064,2012,Feroz Shah Kotla,Delhi,2,RP Singh,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8124,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,AT Rayudu,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
3056,2012,Feroz Shah Kotla,Delhi,2,M Morkel,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
7640,2018,Sawai Mansingh Stadium,Jaipur,1,Rashid Khan,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
3046,2012,Feroz Shah Kotla,Delhi,2,DB Das,1,3,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8348,2019,Sawai Mansingh Stadium,Jaipur,2,S Gopal,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
635,2008,"Wankhede Stadium, Mumbai",Mumbai,1,SK Raina,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
2461,2011,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,AC Thomas,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7654,2018,Sawai Mansingh Stadium,Jaipur,2,AJ Tye,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
3037,2012,Feroz Shah Kotla,Delhi,1,VR Aaron,1,1,1,0,0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
7660,2018,Sawai Mansingh Stadium,Jaipur,2,CH Gayle,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7672,2018,Sawai Mansingh Stadium,Jaipur,2,MM Ali,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
3029,2012,Feroz Shah Kotla,Delhi,1,SB Jakati,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2649,2011,Rajiv Gandhi International Stadium,Hyderabad,1,I Sharma,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
8263,2019,Rajiv Gandhi International Stadium,Hyderabad,2,Mohammed Shami,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8257,2019,Rajiv Gandhi International Stadium,Hyderabad,2,M Ashwin,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7852,2019,"Arun Jaitley Stadium, Delhi",Delhi,2,Washington Sundar,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2830,2011,"Wankhede Stadium, Mumbai",Mumbai,2,DJ Hussey,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
8020,2019,M Chinnaswamy Stadium,Bengaluru,2,R Tewatia,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8170,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,JC Archer,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
2852,2011,"Wankhede Stadium, Mumbai",Mumbai,2,RJ Harris,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2388,2011,M Chinnaswamy Stadium,Bangalore,1,MV Boucher,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2844,2011,"Wankhede Stadium, Mumbai",Mumbai,2,NV Ojha,1,8,1,0,0,1.0,0.0,2.0,9.0,1.0,2.0,1.0
2389,2011,M Chinnaswamy Stadium,Bangalore,1,P Parameswaran,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2767,2011,Sawai Mansingh Stadium,Jaipur,2,MS Bisla,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
8045,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,HF Gurney,1,5,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2411,2011,M Chinnaswamy Stadium,Bangalore,2,KB Arun Karthik,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2839,2011,"Wankhede Stadium, Mumbai",Mumbai,2,KD Karthik,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
8050,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,KH Pandya,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
695,2009,Buffalo Park,East London,1,RR Raje,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2409,2011,M Chinnaswamy Stadium,Bangalore,2,Harpreet Singh,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2405,2011,M Chinnaswamy Stadium,Bangalore,2,AM Nayar,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
2785,2011,"Wankhede Stadium, Mumbai",Mumbai,1,Harbhajan Singh,3,1,1,0,0,0.0,3.0,2.0,1.0,1.0,2.0,4.0
741,2009,De Beers Diamond Oval,Kimberley,2,AS Raut,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
8073,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,UT Yadav,1,10,1,0,0,1.0,0.0,2.0,11.0,1.0,2.0,1.0
2828,2011,"Wankhede Stadium, Mumbai",Mumbai,2,DA Warner,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2827,2011,"Wankhede Stadium, Mumbai",Mumbai,2,CA Ingram,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
8083,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,CA Ingram,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
2826,2011,"Wankhede Stadium, Mumbai",Mumbai,2,Bipul Sharma,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
8092,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,Harbhajan Singh,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
8138,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,M Ashwin,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
8133,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,JM Bairstow,1,8,1,0,0,1.0,0.0,2.0,9.0,1.0,2.0,1.0
717,2009,Buffalo Park,East London,2,Shoaib Ahmed,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8131,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,GC Viljoen,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
8104,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,Mandeep Singh,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
8128,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,DJ Bravo,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
714,2009,Buffalo Park,East London,2,RJ Harris,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
8122,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,TA Boult,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8010,2019,M Chinnaswamy Stadium,Bengaluru,2,M Ashwin,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
685,2009,Buffalo Park,East London,1,DS Kulkarni,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
7857,2019,"Arun Jaitley Stadium, Delhi",Delhi,4,KD Karthik,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2866,2012,Barabati Stadium,Cuttack,1,Ankit Sharma,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7861,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,Basil Thampi,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2734,2011,Sawai Mansingh Stadium,Jaipur,1,NLTC Perera,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
2902,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,PA Patel,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
7879,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2,A Mishra,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
2891,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,B Chipli,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
2890,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,Ankit Sharma,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
780,2009,Kingsmead,Durban,1,FH Edwards,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
8243,2019,Rajiv Gandhi International Stadium,Hyderabad,2,AT Rayudu,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
772,2009,Kingsmead,Durban,1,AS Raut,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7915,2019,"Eden Gardens, Kolkata",Kolkata,1,YK Pathan,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
768,2009,Kingsmead,Durban,1,A Singh,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
8242,2019,Rajiv Gandhi International Stadium,Hyderabad,2,AB de Villiers,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2883,2012,Barabati Stadium,Cuttack,2,MN Samuels,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7933,2019,"Eden Gardens, Kolkata",Kolkata,2,KL Rahul,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
7943,2019,"Eden Gardens, Kolkata",Kolkata,2,RD Chahar,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
744,2009,De Beers Diamond Oval,Kimberley,2,GC Smith,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
760,2009,De Beers Diamond Oval,Kimberley,2,SK Trivedi,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
7967,2019,M Chinnaswamy Stadium,Bengaluru,1,KH Pandya,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7971,2019,M Chinnaswamy Stadium,Bengaluru,1,MJ McClenaghan,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
8228,2019,Rajiv Gandhi International Stadium,Hyderabad,1,Rashid Khan,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7976,2019,M Chinnaswamy Stadium,Bengaluru,1,Mohammed Siraj,2,5,1,0,0,1.0,1.0,2.0,6.0,1.0,2.0,2.0
8213,2019,Rajiv Gandhi International Stadium,Hyderabad,1,KM Jadhav,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2744,2011,Sawai Mansingh Stadium,Jaipur,1,RP Singh,1,1,1,0,0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
7982,2019,M Chinnaswamy Stadium,Bengaluru,1,Rashid Khan,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2748,2011,Sawai Mansingh Stadium,Jaipur,1,SL Malinga,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
7985,2019,M Chinnaswamy Stadium,Bengaluru,1,UT Yadav,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
2756,2011,Sawai Mansingh Stadium,Jaipur,2,A Singh,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
7990,2019,M Chinnaswamy Stadium,Bengaluru,1,YS Chahal,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
2865,2012,Barabati Stadium,Cuttack,1,A Mishra,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
746,2009,De Beers Diamond Oval,Kimberley,2,JDP Oram,1,2,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7535,2018,Rajiv Gandhi International Stadium,Hyderabad,1,B Laughlin,1,3,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
3059,2012,Feroz Shah Kotla,Delhi,2,OA Shah,1,1,1,0,0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
3207,2012,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,DL Vettori,1,1,1,0,0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
8596,2020,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2,TU Deshpande,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
8512,2020,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,1,Shahbaz Ahmed,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
563,2008,Sawai Mansingh Stadium,Jaipur,1,WA Mota,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
535,2008,Sawai Mansingh Stadium,Jaipur,1,MS Gony,1,4,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
570,2008,Sawai Mansingh Stadium,Jaipur,2,AB Dinda,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
7361,2018,M Chinnaswamy Stadium,Bengaluru,1,PA Patel,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
3304,2012,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,KC Sangakkara,1,4,1,0,0,1.0,0.0,2.0,5.0,1.0,2.0,1.0
964,2009,New Wanderers Stadium,Johannesburg,1,PP Chawla,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7371,2018,M Chinnaswamy Stadium,Bengaluru,1,UT Yadav,3,4,1,0,0,1.0,2.0,2.0,5.0,1.0,2.0,3.0
1021,2009,Newlands,Cape Town,1,BB McCullum,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
8579,2020,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2,S Gopal,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
573,2008,Sawai Mansingh Stadium,Jaipur,2,BJ Hodge,1,3,1,0,0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
534,2008,Sawai Mansingh Stadium,Jaipur,1,MS Dhoni,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
7383,2018,M Chinnaswamy Stadium,Bengaluru,2,CR Woakes,2,3,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
7385,2018,M Chinnaswamy Stadium,Bengaluru,2,DJ Hooda,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
531,2008,Sawai Mansingh Stadium,Jaipur,1,M Rawat,2,1,1,0,0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
7191,2018,"Arun Jaitley Stadium, Delhi",Delhi,2,SW Billings,1,5,1,0,0,1.0,0.0,2.0,6.0,1.0,2.0,1.0
2571,2011,Nehru Stadium,Kochi,2,MK Tiwary,1,7,1,0,0,1.0,0.0,2.0,8.0,1.0,2.0,1.0
2271,2011,Feroz Shah Kotla,Delhi,2,DJ Jacobs,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
580,2008,Sawai Mansingh Stadium,Jaipur,2,I Sharma,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
7182,2018,"Arun Jaitley Stadium, Delhi",Delhi,2,RV Uthappa,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
2575,2011,Nehru Stadium,Kochi,2,R Bhatia,1,1,1,0,0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
952,2009,New Wanderers Stadium,Johannesburg,1,LA Pomersbach,1,2,1,0,0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
948,2009,New Wanderers Stadium,Johannesburg,1,JP Duminy,1,6,1,0,0,1.0,0.0,2.0,7.0,1.0,2.0,1.0
2578,2011,Nehru Stadium,Kochi,2,RP Singh,2,2,1,0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
